"Collection.code"	"Collected.by"	"DateCollected.Start."	"Locality.Name"	"District"	"State.Prov"	"Country"	"LocLatitude"	"LocLongitude"	"X.Species.Genus"	"Species.groups"	"SpeciesName"
"1573"	"UB2916"	"P. Oromí & Arnedo"	"4/30/1995"	"Chorros de Epina"	""	"La Gomera"	"Canary Islands"	28.167036	-17.305892	"Dysdera"	"Western Canarian"	"silvatica_G"
"1574"	"UB2917"	"P. Oromí & Arnedo"	"4/30/1995"	"Chorros de Epina"	""	"La Gomera"	"Canary Islands"	28.167036	-17.305892	"Dysdera"	"Western Canarian"	"silvatica_G"
"1575"	"UB2920"	"P. Oromí & Arnedo"	"4/30/1995"	"Plain Land between Barranco Higuera and Barranco San juan."	""	"La Gomera"	"Canary Islands"	28.19332	-17.29294	"Dysdera"	"Western Canarian"	"silvatica_G"
"1576"	"UB2923"	"P. Oromí & Arnedo"	"4/30/1995"	"Plain Land between Barranco Higuera and Barranco San juan."	""	"La Gomera"	"Canary Islands"	28.19332	-17.29294	"Dysdera"	"Western Canarian"	"silvatica_G"
"1577"	"UB2925"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1578"	"UB2927"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1579"	"UB2928"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1580"	"UB2931"	"P. Oromí & Arnedo"	"5/1/1995"	"Las Campanas"	"Hermigua"	"La Gomera"	"Canary Islands"	28.158055	-17.160623	"Dysdera"	"Western Canarian"	"silvatica_G"
"1581"	"UB2964"	"P. Oromí"	"12/26/1994"	"Barranco de Majona"	"San Sebastián"	"La Gomera"	"Canary Islands"	28.15183	-17.139235	"Dysdera"	"Western Canarian"	"silvatica_G"
"1582"	"UB2972"	"P. Oromí"	"12/29/1994"	"Laguna Grande"	""	"La Gomera"	"Canary Islands"	28.126085	-17.233223	"Dysdera"	"Western Canarian"	"silvatica_G"
"1583"	"UB4119 (3)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Monte de Juan Tomé. La Laja"	"San Sebastián"	"La Gomera"	"Canary Islands"	28.123022	-17.210137	"Dysdera"	"Western Canarian"	"silvatica_G"
"1584"	"UB4120 (10)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Monte de Juan Tomé. La Laja"	"San Sebastián"	"La Gomera"	"Canary Islands"	28.123022	-17.210137	"Dysdera"	"Western Canarian"	"silvatica_G"
"1585"	"UB4122(19)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Monte de Juan Tomé. La Laja"	"San Sebastián"	"La Gomera"	"Canary Islands"	28.123022	-17.210137	"Dysdera"	"Western Canarian"	"silvatica_G"
"1586"	"UB4123 (24)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Monte del Cedro"	""	"La Gomera"	"Canary Islands"	28.119283	-17.23729	"Dysdera"	"Western Canarian"	"silvatica_G"
"1587"	"UB4124 (31)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Monte del Cedro"	""	"La Gomera"	"Canary Islands"	28.119283	-17.23729	"Dysdera"	"Western Canarian"	"silvatica_G"
"1588"	"UB4125 (32)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Monte del Cedro"	""	"La Gomera"	"Canary Islands"	28.119283	-17.23729	"Dysdera"	"Western Canarian"	"silvatica_G"
"1589"	"UB4126 (35)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Monte del Cedro"	""	"La Gomera"	"Canary Islands"	28.119283	-17.23729	"Dysdera"	"Western Canarian"	"silvatica_G"
"1590"	"UB4128 (41)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Barranco Aramaqué. Near Los Aceviños"	""	"La Gomera"	"Canary Islands"	28.149151	-17.220779	"Dysdera"	"Western Canarian"	"silvatica_G"
"1591"	"UB4129 (44)_Freezer"	"P. Oromí & Arnedo"	"4/28/1995"	"Barranco Aramaqué. Near Los Aceviños"	""	"La Gomera"	"Canary Islands"	28.149151	-17.220779	"Dysdera"	"Western Canarian"	"silvatica_G"
"1592"	"UB4134(62)_Freezer"	"P. Oromí & Arnedo"	"4/29/1995"	"Pajarito"	"Hermigua"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"silvatica_G"
"1593"	"UB4136(69)_Freezer"	"P. Oromí & Arnedo"	"4/29/1995"	"Pajarito"	"Hermigua"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"silvatica_G"
"1594"	"UB4140(77)_Freezer"	"P. Oromí & Arnedo"	"4/30/1995"	"Chorros de Epina"	""	"La Gomera"	"Canary Islands"	28.167036	-17.305892	"Dysdera"	"Western Canarian"	"silvatica_G"
"1595"	"UB4141(80)_Freezer"	"P. Oromí & Arnedo"	"4/30/1995"	"Chorros de Epina"	""	"La Gomera"	"Canary Islands"	28.167036	-17.305892	"Dysdera"	"Western Canarian"	"silvatica_G"
"1596"	"UB4145(87)_Freezer"	"P. Oromí & Arnedo"	"4/30/1995"	"Plain Land between Barranco Higuera and Barranco San juan."	""	"La Gomera"	"Canary Islands"	28.19332	-17.29294	"Dysdera"	"Western Canarian"	"silvatica_G"
"1597"	"UB4150(97)_Freezer"	"P. Oromí & Arnedo"	"4/30/1995"	"Plain Land between Barranco Higuera and Barranco San juan."	""	"La Gomera"	"Canary Islands"	28.19332	-17.29294	"Dysdera"	"Western Canarian"	"silvatica_G"
"1598"	"UB4152(101)_Freezer"	"P. Oromí & Arnedo"	"4/30/1995"	"Plain Land between Barranco Higuera and Barranco San juan."	""	"La Gomera"	"Canary Islands"	28.19332	-17.29294	"Dysdera"	"Western Canarian"	"silvatica_G"
"1599"	"UB4153(102)_Freezer"	"P. Oromí & Arnedo"	"4/30/1995"	"Plain Land between Barranco Higuera and Barranco San juan."	""	"La Gomera"	"Canary Islands"	28.19332	-17.29294	"Dysdera"	"Western Canarian"	"silvatica_G"
"1600"	"UB4155(107)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1601"	"UB4156 (109)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1602"	"UB4157 (111)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1603"	"UB4158(112)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1604"	"UB4166(120)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1605"	"UB4168(124)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1606"	"UB4169(125)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Barranco de Juel"	"Hermigua"	"La Gomera"	"Canary Islands"	28.151547	-17.162962	"Dysdera"	"Western Canarian"	"silvatica_G"
"1607"	"UB4170(126)_Freezer"	"P. Oromí & Arnedo"	"5/1/1995"	"Las Campanas"	"Hermigua"	"La Gomera"	"Canary Islands"	28.158055	-17.160623	"Dysdera"	"Western Canarian"	"silvatica_G"
"1608"	"UB4830 (G1)-4"	""	""	"Barranco de Majona"	"San Sebastián"	"La Gomera"	"Canary Islands"	28.15183	-17.139235	"Dysdera"	"Western Canarian"	"silvatica_G"
"3601"	"CRBA001089"	"P. Oromí & H. López"	"6/9/2004"	"Cueva de la Curva"	""	"El Hierro"	"Canary Islands"	27.692348	-17.972877	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3602"	"CRBA001395"	"N. Txasko"	"5/25/2006"	"Casa Forestal de Frontera"	"Frontera"	"El Hierro"	"Canary Islands"	27.737593	-18.022747	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3603"	"CRBA001455"	"GIET"	"2/14/2004"	"Hoya del Pino"	"Frontera"	"El Hierro"	"Canary Islands"	27.737154	-18.046305	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3604"	"CRBA002062"	"GIET"	"1/15/2010"	"Pista del Derrabado"	"Frontera"	"El Hierro"	"Canary Islands"	27.740804	-18.05308	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3605"	"CRBA002064"	"GIET"	"1/15/2011"	"Pista del Mercader"	"El Pinar"	"El Hierro"	"Canary Islands"	27.712944	-18.022175	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3606"	"CRBA002065"	"GIET"	"1/15/2010"	"Pista del Derrabado"	"Frontera"	"El Hierro"	"Canary Islands"	27.740804	-18.05308	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3607"	"CRBA002066"	"GIET"	"1/15/2010"	"Pista del Mercader"	"El Pinar"	"El Hierro"	"Canary Islands"	27.712944	-18.022175	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3608"	"CRBA002839"	"Arnedo, Bellvert & Rozas"	"3/21/2017"	"Hoya del Pino"	"Frontera"	"El Hierro"	"Canary Islands"	27.737154	-18.046305	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3609"	"CRBA002840"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3610"	"CRBA002841"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3611"	"CRBA002848"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Pista del Mercader"	"El Pinar"	"El Hierro"	"Canary Islands"	27.712944	-18.022175	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3612"	"CRBA002849"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3613"	"CRBA002850"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3614"	"CRBA002851"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3615"	"CRBA002852"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3616"	"CRBA002853"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3617"	"CRBA002854"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3618"	"CRBA002855"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3619"	"CRBA002856"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3620"	"CRBA002857"	"Arnedo, Bellvert & Rozas"	"3/22/2017"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3621"	"CRBA002883"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Pista Garoé"	""	"El Hierro"	"Canary Islands"	27.781744	-17.951391	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3622"	"CRBA002884"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Pista Garoé"	""	"El Hierro"	"Canary Islands"	27.781744	-17.951391	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3623"	"CRBA002885"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Pista Garoé"	""	"El Hierro"	"Canary Islands"	27.781744	-17.951391	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3624"	"CRBA002886"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Pista Garoé"	""	"El Hierro"	"Canary Islands"	27.781744	-17.951391	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3625"	"CRBA002887"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Pista Garoé"	""	"El Hierro"	"Canary Islands"	27.781744	-17.951391	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3626"	"CRBA002888"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Pista Garoé"	""	"El Hierro"	"Canary Islands"	27.781744	-17.951391	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3627"	"CRBA002889"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3628"	"CRBA002892"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3629"	"CRBA002893"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3630"	"CRBA002894"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3631"	"CRBA002895"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3632"	"CRBA002896"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3633"	"CRBA002897"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3634"	"CRBA002898"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3635"	"CRBA002899"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3636"	"CRBA002900"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3637"	"CRBA002901"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3638"	"CRBA002902"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3639"	"CRBA002903"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3640"	"CRBA002904"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3641"	"CRBA002905"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3642"	"CRBA002906"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3643"	"CRBA002907"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3644"	"CRBA002908"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3645"	"CRBA002909"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3646"	"CRBA002910"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3647"	"CRBA002911"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3648"	"CRBA002912"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3649"	"CRBA002913"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3650"	"CRBA002914"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3651"	"CRBA002915"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3652"	"CRBA002916"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3653"	"CRBA002917"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3654"	"CRBA002918"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3655"	"CRBA002919"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3656"	"CRBA002920"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3657"	"CRBA002921"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3658"	"CRBA002922"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3659"	"CRBA002923"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3660"	"CRBA002924"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3661"	"CRBA002925"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3662"	"CRBA002926"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3663"	"CRBA002927"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3664"	"CRBA002928"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3665"	"CRBA002929"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3666"	"CRBA002930"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3667"	"CRBA002931"	"Arnedo, Bellvert & Rozas"	"3/23/2017"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3668"	"NMH000001"	"GIET"	"12/21/2003"	"Fuente la Llanía"	""	"El Hierro"	"Canary Islands"	27.73643	-17.996938	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3669"	"NMH000009"	"GIET"	"11/2/2001"	"Las Cancelitas"	"Confirmar Pedro"	"El Hierro"	"Canary Islands"	27.80953	-17.927239	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3670"	"NMH000012"	"GIET"	"2/14/2004"	"Hoya del Pino"	"Frontera"	"El Hierro"	"Canary Islands"	27.737154	-18.046305	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3671"	"NMH000013"	"GIET"	"2/15/2004"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3672"	"NMH000014"	"GIET"	"11/2/2001"	"Pico Pedraje. El Mocanal"	"Valverde"	"El Hierro"	"Canary Islands"	27.803692	-17.946575	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3673"	"NMH000027"	"A. L. Medina"	"8/18/1987"	"La Dehesa"	"Frontera"	"El Hierro"	"Canary Islands"	27.738237	-18.136543	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3674"	"NMH000029"	"GIET"	"11/2/2001"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3675"	"NMH000031"	"GIET"	"2/15/2004"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3676"	"NMH000032"	"GIET"	"2/15/2004"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3677"	"NMH000033"	"GIET"	"2/15/2004"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3678"	"NMH000034"	"GIET"	"2/13/2004"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3679"	"NMH000150"	"GIET"	"12/21/2003"	"El Brezal"	"Frontera"	"El Hierro"	"Canary Islands"	27.732629	-18.028909	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3680"	"NMH000151"	"GIET"	"12/21/2003"	"El Brezal"	"Frontera"	"El Hierro"	"Canary Islands"	27.732629	-18.028909	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3681"	"NMH000152"	"GIET"	"2/15/2004"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3682"	"NMH000153"	"GIET"	"2/15/2004"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3683"	"NMH000154"	"GIET"	"2/15/2004"	"Ventejís. Tiñor"	"Valverde"	"El Hierro"	"Canary Islands"	27.785991	-17.937508	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3684"	"NMH000158"	"GIET"	"2/13/2004"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3685"	"NMH000159"	"GIET"	"2/13/2004"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
"3686"	"NMH000160"	"GIET"	"2/13/2004"	"Mirador de Bascos"	"Frontera"	"El Hierro"	"Canary Islands"	27.754861	-18.118218	"Dysdera"	"Western Canarian"	"gomerensis_H"
